year,sale_date,price,description_of_property,property_size_description,formatted_address,latitude,longitude,geo_county
2015,19/10/2015,58750,Second-Hand,,"2, 67 Clanbrassil Street Upper, Wood Quay, Dublin 8, D08 N820, Ireland",53.3320223,-6.2750206,Dublin City
2012,29/11/2012,30000,Second-Hand,,"27 Ballybough Rd, Ballybough, Dublin 3, D03 T656, Ireland",53.3601347,-6.2446511,Dublin City
2015,23/09/2015,195000,Second-Hand,,"10 Millbrook Ave, Grange, Dublin 13, D13 K5W7, Ireland",53.3926293,-6.1777881,Dublin City
2016,21/11/2016,241500,Second-Hand,,"2A Belarmine Way, Belarmine, Dublin 18, D18 WK63, Ireland",53.2576063,-6.2196986,DLR
2013,20/05/2013,571000,Second-Hand,,"40 Hampton Park, Merrion, Booterstown, Co. Dublin, A94 H397, Ireland",53.301077,-6.203586,DLR
2012,28/09/2012,460000,Second-Hand,,"22 Summerhill Rd, Glasthule, Dublin, Ireland",53.2882236,-6.1267945,DLR
2013,04/11/2013,365000,Second-Hand,,"Apartment 54, Ardoyne House, Pembroke Park, Dublin 4, Ireland",53.3275423,-6.2384894,Dublin City
2013,19/12/2013,252500,Second-Hand,,"30 Jervis St, North City, Dublin, Ireland",53.3485077,-6.2665455,Dublin City
2014,31/07/2014,590000,Second-Hand,,"11 Elmwood Avenue Lower, Dublin 6, D06 Y654, Ireland",53.3243654,-6.255052,Dublin City
2012,30/07/2012,125000,Second-Hand,,"Apartment 6, Gowran Hall, Ballygihen Ave, Sandycove, Dublin, Ireland",53.2863275,-6.1177984,DLR
2015,29/06/2015,93333,Second-Hand,,"Blunden Dr, Donaghmede, Dublin, Ireland",53.3966257,-6.1823344,Dublin City
2015,02/09/2015,195000,Second-Hand,,"45 Skelligs Ct, Deanestown, Dublin, Ireland",53.3953194,-6.3731668,Fingal
2016,19/01/2016,475000,Second-Hand,,"2 Barrack Rd, Glencullen, Dublin 18, D18 TY47, Ireland",53.2194782,-6.2168344,DLR
2015,28/01/2015,360000,Second-Hand,,"Aileach, Kilmore Rd, Beaumont, Dublin 5, Ireland",53.3813665,-6.2111834,Dublin City
2016,05/05/2016,350000,Second-Hand,,"Apartment 1, Baggot Rath, Pembroke Row, Grand Canal Dock, Dublin 2, Ireland",53.3349883,-6.2479116,Dublin City
2015,28/04/2015,147132,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"Santry, Co. Dublin, Ireland",53.3978924,-6.256171,Dublin City
2013,20/12/2013,475000,Second-Hand,,"19 Walnut Park, Courtlands, Dublin 9, D09 E9W7, Ireland",53.379005,-6.2512037,Dublin City
2013,19/04/2013,70000,Second-Hand,,"20 Windmill Rd, Crumlin, Dublin 12, D12 X230, Ireland",53.3266457,-6.3088962,Dublin City
2012,24/02/2012,146000,Second-Hand,,"7 Cherryfield Ave, Walkinstown, Dublin 12, D12 P2CY, Ireland",53.3150882,-6.3217519,South Dublin
2015,14/07/2015,750000,Second-Hand,,"109 Georgian Village, Castleknock, Dublin 15, D15 DWY9, Ireland",53.3695515,-6.3585079,Fingal
2017,08/05/2017,465000,Second-Hand,,"61 Cherrywood, Glenageary, Loughlinstown, Co. Dublin, A96 X8X7, Ireland",53.2472441,-6.1340642,DLR
2014,11/08/2014,170100,Second-Hand,,"5 Tyrrelstown Way, Tyrrelstown, Dublin 15, D15 T6R7, Ireland",53.4183111,-6.3857227,Fingal
2013,02/05/2013,305000,Second-Hand,,"71 Blessington St, Inns Quay, Dublin, Ireland",53.3562999,-6.2660487,Dublin City
2012,31/07/2012,492500,Second-Hand,,"1 Stepaside Park, Sandyford, Dublin 18, D18 RX79, Ireland",53.2519998,-6.2119554,DLR
2015,17/08/2015,280000,Second-Hand,,"Custom House Quay, Dublin, Ireland",53.3481773,-6.2506224,Dublin City
2016,16/06/2016,380000,Second-Hand,,"2 Muckross Cres, Perrystown, Dublin 12, D12 HH29, Ireland",53.3105835,-6.3199421,South Dublin
2012,26/09/2012,210000,Second-Hand,,"141 Aulden Grange, Clonshagh, Dublin 17, D17 KV60, Ireland",53.3986618,-6.2323282,Dublin City
2015,04/09/2015,144000,Second-Hand,,"109 Parnell St, Rotunda, Dublin 1, Ireland",53.3538064,-6.2578683,Dublin City
2017,03/02/2017,286343,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"13 Malahide Rd, Balgriffin, Dublin, Ireland",53.4046281,-6.1665709,Dublin City
2012,15/11/2012,940000,Second-Hand,,"15 Nutley Rd, Dublin 4, D04 V2P8, Ireland",53.3166962,-6.2209932,Dublin City
2015,30/03/2015,210000,Second-Hand,,"17 Willow Wood Green, Hartstown, Dublin 15, D15 K27R, Ireland",53.3903856,-6.4206351,Fingal
2015,25/05/2015,205000,Second-Hand,,"Tyrconnell Rd, Dublin, Ireland",53.3372483,-6.3244177,Dublin City
2015,16/10/2015,215000,Second-Hand,,"2 Ashwood Cl, Clonburris Great, Dublin 22, D22 HF66, Ireland",53.327379,-6.40942,South Dublin
2014,22/12/2014,640000,Second-Hand,,"34 Stepaside Park, Sandyford, Dublin 18, D18 YF43, Ireland",53.2518986,-6.209064,DLR
2015,08/04/2015,263000,Second-Hand,,"30 Crotty Ave, Walkinstown, Dublin 12, D12 C3K1, Ireland",53.3185622,-6.3237662,Dublin City
2014,27/05/2014,127500,Second-Hand,,"Glenesky Square, Phoenix Park Ave, Phoenix Park Racecourse, Dublin 15, Ireland",53.3727901,-6.3380633,Fingal
2013,08/03/2013,450000,Second-Hand,,"193 Howth Rd, Clontarf East, Dublin, Ireland",53.3711944,-6.2040828,Dublin City
2015,15/01/2015,183000,Second-Hand,,"97 Castleland Ct, Castleland, Balbriggan, Co. Dublin, K32 VK77, Ireland",53.6029626,-6.1783905,Fingal
2016,22/11/2016,335000,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"15 Deerpark Pl, Kiltipper, Dublin 24, Ireland",53.2692489,-6.3752745,South Dublin
2016,24/10/2016,109000,Second-Hand,,"36 Wellmount Park, Finglas West, Dublin 11, D11 R2F9, Ireland",53.3855611,-6.3108754,Dublin City
2016,07/06/2016,295000,Second-Hand,,"19 Drynam Square, Drynam Hall, Swords, Co. Dublin, K67 FY72, Ireland",53.4423886,-6.2014781,Fingal
2014,25/04/2014,430000,Second-Hand,,"Yeats Court, Spafield Terrace, Dublin 4, Ireland",53.3274958,-6.2241345,Dublin City
2015,29/07/2015,270000,Second-Hand,,"Nevitt, Hollywood, Co. Dublin, Ireland",53.5521939,-6.2270103,Fingal
2013,10/06/2013,50000,Second-Hand,,"Churchtown Park House, BÃƒÂ³thar Bhaile an Teampaill Uachtarach, Churchtown Upper, Dublin 14, Ireland",53.2943964,-6.2546551,DLR
2014,11/12/2014,280000,Second-Hand,,"89 St John's Wood, Brideswell Commons, Dublin 22, D22 F6V6, Ireland",53.3179449,-6.3998644,South Dublin
2012,11/12/2012,225000,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"Crosforge, Saggart, Co. Dublin, Ireland",53.280353,-6.4478643,South Dublin
2015,05/01/2015,1145000,Second-Hand,,"40 Ormond Rd S, Dublin 6, D06 X7K4, Ireland",53.3184343,-6.2557858,Dublin City
2015,02/09/2015,532500,Second-Hand,,"35 Pinewood Park, Rathfarnham, Dublin 14, D14 XV60, Ireland",53.2900472,-6.2957875,South Dublin
2015,16/07/2015,245000,Second-Hand,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2014,23/06/2014,185000,Second-Hand,,"72 Pearse St, Dublin 2, D02 DP76, Ireland",53.34349,-6.2454828,Dublin City
2015,09/07/2015,105000,Second-Hand,,"Finglas, Co. Dublin, Ireland",53.390325,-6.2984007,Dublin City
2016,15/11/2016,298500,Second-Hand,,"75 Smithfield, Arran Quay, Dublin, Ireland",53.347926,-6.2781228,Dublin City
2017,26/04/2017,290000,Second-Hand,,"209 Larkhill Rd, Whitehall, Dublin 9, D09 NX67, Ireland",53.3861519,-6.2493777,Dublin City
2013,11/12/2013,330000,Second-Hand,,"55 Grace O'Malley Dr, Howth, Co. Dublin, D13 DV26, Ireland",53.3828836,-6.0702024,Fingal
2017,07/02/2017,770000,Second-Hand,,"25 Butterfield Park, Rathfarnham, Dublin 14, D14 FX93, Ireland",53.2954116,-6.2922189,South Dublin
2016,09/02/2016,235000,Second-Hand,,"28 Willows Ct, Hartstown, Dublin 15, D15 H39D, Ireland",53.3899563,-6.4138148,Fingal
2012,11/06/2012,118000,Second-Hand,,"Kilmainham Bank, Emmet Rd, Inchicore, Dublin 8, Ireland",53.3408563,-6.3153443,Dublin City
2012,06/11/2012,600000,Second-Hand,,"Swords, Co. Dublin, Ireland",53.4557467,-6.2197406,Fingal
2014,19/12/2014,174797,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"35 Slade Castle Court, Moneyatta Commons, Teach Sagard, Co. Contae Bhaile ÃƒÂtha Cliath, D24 RK60, Ireland",53.2796121,-6.4460654,South Dublin
2012,08/06/2012,397000,Second-Hand,,"45 Leopardstown Ave, Stillorgan, Dublin, A94 YA29, Ireland",53.2770767,-6.1944243,DLR
2013,23/08/2013,185975,Second-Hand,greater than 125 sq metres,"Stocking Well Row, Ballycullen, Dublin, Ireland",53.2727917,-6.3193542,South Dublin
2012,11/06/2012,55375,Second-Hand,,"163 Larkhill Rd, Whitehall, Dublin 9, D09 W088, Ireland",53.3862719,-6.249822,Dublin City
2012,29/06/2012,120000,Second-Hand,,"Tassagard Green, Garters Ln, Coldwater Commons, Saggart, Co. Dublin, Ireland",53.2813933,-6.4406691,South Dublin
2012,22/11/2012,175000,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"9 The Paddocks Rise, Adamstown, Lucan, Co. Dublin, K78 RY97, Ireland",53.3485281,-6.4628024,South Dublin
2012,01/08/2012,85000,Second-Hand,,"16 Brookdale Cl, Hilltown, Swords, Co. Dublin, K67 E6V3, Ireland",53.4544244,-6.2496627,Fingal
2013,31/05/2013,390000,Second-Hand,,"5 Church St, Howth, Co. Dublin, D13 FD96, Ireland",53.3872259,-6.0677988,Fingal
2014,16/05/2014,167000,Second-Hand,,"4 Ribh Rd, Harmonstown, Dublin 5, D05 Y422, Ireland",53.3801019,-6.1899484,Dublin City
2012,05/12/2012,126000,Second-Hand,,"48 Meadow Copse, Hartstown, Dublin 15, D15 AHP6, Ireland",53.3972519,-6.4191484,Fingal
2013,25/07/2013,483000,Second-Hand,,"32 Orlagh Ct, Schollarstown, Dublin, Ireland",53.2775631,-6.3195318,South Dublin
2017,24/03/2017,190000,Second-Hand,,"14, Stapolin House, Myrtle Ct, The Coast, Dublin 13, Ireland",53.3989623,-6.1456115,Fingal
2012,01/08/2012,109000,Second-Hand,,"29 Glendun Rd, Whitehall, Dublin 9, D09 PC97, Ireland",53.3865354,-6.2487994,Dublin City
2012,25/05/2012,63650,Second-Hand,,"2 Kilmahuddrick Dr, Kilmahuddrick, Dublin 22, D22 KP78, Ireland",53.3272138,-6.4297451,South Dublin
2013,15/02/2013,48690,Second-Hand,,"3 Harelawn Green, Rowlagh, Dublin 22, D22 X8Y9, Ireland",53.3460611,-6.3972561,South Dublin
2014,10/06/2014,6000000,Second-Hand,,"73 Ailesbury Rd, Dublin 4, D04 Y6V9, Ireland",53.3194544,-6.2257453,Dublin City
2014,17/11/2014,520000,Second-Hand,,"7 Bloomfield Ave, Edward Square, Dublin 4, D04 N2C1, Ireland",53.326595,-6.2459382,Dublin City
2015,14/04/2015,195000,Second-Hand,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2014,14/02/2014,191000,Second-Hand,,"2 Cavalry Row, Arbour Hill, Dublin 7, D07 E9K0, Ireland",53.3497649,-6.2896175,Dublin City
2016,28/10/2016,170000,Second-Hand,,"74 Cherrywood Dr, Fairview, Dublin 22, D22 Y2C9, Ireland",53.3199134,-6.4097279,South Dublin
2013,20/11/2013,96916,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"10, Sweetman House, Longfield Rd, The Coast, Dublin 13, Ireland",53.3996105,-6.1468547,Fingal
2014,17/07/2014,457000,Second-Hand,,"5A Mount Eagle Rise, Leopardstown Heights, Dublin 18, D18 K2W6, Ireland",53.2677645,-6.2185457,DLR
2012,20/11/2012,400000,Second-Hand,,"22 St Vincent's Park, Seapoint, Blackrock, Co. Dublin, A94 H1F8, Ireland",53.2965077,-6.1715719,DLR
2013,10/09/2013,550000,Second-Hand,,"7 Fortfield Square, Terenure, Dublin 6W, Co. Dublin, D6W T670, Ireland",53.3040248,-6.3025516,South Dublin
2014,01/09/2014,220500,Second-Hand,,"7 Bellgree Rise, Tyrrelstown, Dublin 15, D15 R5T3, Ireland",53.4224112,-6.3863844,Fingal
2017,14/03/2017,213712,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"Glenageary Rd Upper, Monkstown, DÃŒÂ¼n Laoghaire, Co. Dublin, Ireland",53.2867617,-6.1419167,DLR
2016,01/12/2016,260000,Second-Hand,,"27 Aspen Rd, Drinan, Swords, Co. Dublin, Ireland",53.4466526,-6.1959124,Fingal
2014,22/12/2014,565000,Second-Hand,,"151 Leinster Rd, Dublin, Ireland",53.3237451,-6.2691235,Dublin City
2012,17/07/2012,136564,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"7 Burgage Cres, Commons Little, Newcastle, Co. Dublin, D22 HE26, Ireland",53.2978499,-6.4945211,South Dublin
2016,24/10/2016,327000,Second-Hand,,"51 Sarsfield Park, Esker North, Lucan, Co. Dublin, K78 A2Y0, Ireland",53.3572915,-6.4454412,South Dublin
2014,21/07/2014,210000,Second-Hand,,"Cherry Walk, Rathcoole, Co. Dublin, Ireland",53.2793053,-6.4745678,South Dublin
2016,19/05/2016,356250,Second-Hand,,"3, 82 Northumberland Rd, Dublin 4, D04 KD88, Ireland",53.3336445,-6.2359143,Dublin City
2015,03/06/2015,178000,Second-Hand,,"7 Parklands Ct, Dublin 24, D24 A066, Ireland",53.2752459,-6.3397695,South Dublin
2015,03/07/2015,273000,Second-Hand,,"8 Fernleigh Cl, Carpenterstown, Dublin 15, D15 C2F5, Ireland",53.3741935,-6.4023409,Fingal
2017,05/05/2017,775000,Second-Hand,,"Oakwood, Tivoli Rd, DÃŒÂ¼n Laoghaire, Dublin, Ireland",53.2880847,-6.14382,DLR
2013,19/12/2013,255000,Second-Hand,,"2, 43 Abbey View, Kill of the Grange, Monkstown, Co. Dublin, A94 YH64, Ireland",53.2822495,-6.1584322,DLR
2016,08/02/2016,390000,Second-Hand,,"36 Scholarstown Rd, Beverly Downs, Schollarstown, Dublin 16, D16 V6R7, Ireland",53.2815004,-6.3223679,South Dublin
2014,18/12/2014,125000,Second-Hand,,"43 Millmount Ave, Drumcondra, Dublin 9, D09 N825, Ireland",53.3693729,-6.2575851,Dublin City
2017,14/02/2017,245000,Second-Hand,,"166 North Rd, Finglas North, Dublin 11, D11 N6Y8, Ireland",53.3961322,-6.3043796,Dublin City
2017,18/01/2017,257000,Second-Hand,,"3 Shamrock Pl, North Dock, Dublin, Ireland",53.3555008,-6.2446638,Dublin City
2016,23/06/2016,505000,Second-Hand,,"55 Templeroan Dr, Rathfarnham, Dublin 16, D16 E5R3, Ireland",53.2817684,-6.3070576,South Dublin
2015,26/02/2015,285000,Second-Hand,,"Swords, Co. Dublin, Ireland",53.4557467,-6.2197406,Fingal
2016,02/12/2016,407500,Second-Hand,,"13 Riverwood Ct, Carpenterstown, Dublin 15, D15 VX7T, Ireland",53.3770529,-6.3962025,Fingal
2012,25/01/2012,119950,Second-Hand,,"Bachelors Walk, North City, Dublin, Ireland",53.3471249,-6.2609754,Dublin City
2016,31/05/2016,185000,Second-Hand,,"50 Fortlawn Park, Coolmine, Dublin 15, Ireland",53.3927005,-6.4063924,Fingal
2012,01/06/2012,150842,Second-Hand,,"S Lotts Rd, Dublin, Co. Dublin, Ireland",53.3391848,-6.2327352,Dublin City
2014,09/10/2014,900000,Second-Hand,,"Apartment 13, Roebuck Park House, Roebuck Park, Friarland, Dublin 14, Ireland",53.2967277,-6.2372604,DLR
2013,30/09/2013,380000,Second-Hand,,"8 Back Rd, Malahide, Co. Dublin, Ireland",53.4433132,-6.1555418,Fingal
2013,12/11/2013,250000,Second-Hand,,"Herbert Park Ln, Pembroke - Rathmines, Dublin, Ireland",53.3273418,-6.2314753,Dublin City
2013,29/04/2013,132158,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"32 Castlegate Grove, Adamstown Castle, Lucan, Co. Dublin, K78 YE61, Ireland",53.3389216,-6.4572916,South Dublin
2015,07/08/2015,295000,Second-Hand,,"8 Seaview Terrace, Howth, Co. Dublin, D13 KN60, Ireland",53.3829487,-6.066439,Fingal
2017,02/03/2017,262000,Second-Hand,,"14 Fernleigh Grove, Carpenterstown, Dublin 15, D15 Y8N0, Ireland",53.3720585,-6.4012498,Fingal
2016,12/07/2016,660000,Second-Hand,,"19 Watermill Lawn, Donaghmede, Dublin 5, D05 NT63, Ireland",53.3768841,-6.169035,Dublin City
2016,23/03/2016,297000,Second-Hand,,"20 Elmbrook Cres, Ballyowen, Lucan, Co. Dublin, K78 EK46, Ireland",53.3511966,-6.4308097,South Dublin
2013,11/12/2013,152000,Second-Hand,,"35 Drumcliffe Dr, Cabra West, Dublin 7, D07 E5N0, Ireland",53.3647026,-6.2947233,Dublin City
2014,11/06/2014,108500,Second-Hand,,"11 Hampton Wood Rd, Hampton Wood, Dublin 11, Ireland",53.4051245,-6.2907777,Dublin City
2016,09/11/2016,580000,Second-Hand,,"2 Balally Rd, Drummartin, Dublin 16, D16 Y310, Ireland",53.2835386,-6.233826,DLR
2016,15/11/2016,286000,Second-Hand,,"168 Parnell St, Rotunda, Dublin, Ireland",53.3514854,-6.2641375,Dublin City
2013,18/12/2013,100000,Second-Hand,,"7 Ashford Pl, Arbour Hill, Dublin 7, D07 C2H9, Ireland",53.3536409,-6.2935553,Dublin City
2015,02/09/2015,367450,Second-Hand,,"5, Millmount Court, Dundrum Rd, Windy Arbour, Dublin 14, Ireland",53.3058048,-6.24609,DLR
2015,27/05/2015,116000,Second-Hand,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2015,04/06/2015,120000,Second-Hand,,"Annaly Grove, Dublin, Ireland",53.3918201,-6.4334885,Fingal
2014,29/09/2014,570000,Second-Hand,,"517 Griffith Ave, Ballygall, Dublin 11, D11 A9K1, Ireland",53.3797052,-6.2731648,Dublin City
2017,05/04/2017,215000,Second-Hand,,"Mill Park, Old Nangor Rd, Clondalkin, Dublin 22, Ireland",53.3243671,-6.4005664,South Dublin
2014,10/10/2014,242000,Second-Hand,,"71 Larkhill Rd, Whitehall, Dublin 9, D09 RX89, Ireland",53.3872803,-6.2450076,Dublin City
2015,17/02/2015,815000,Second-Hand,,"136 ÃƒÂrd Na Mara, Malahide Demesne, Malahide, Co. Dublin, K36 RF29, Ireland",53.4507696,-6.1708186,Fingal
2013,23/10/2013,90000,Second-Hand,,"68 Casement Park, Finglas West, Dublin 11, D11 H7W5, Ireland",53.3928676,-6.3104551,Dublin City
2013,18/09/2013,203500,Second-Hand,,"85 St Pappin Rd, Ballygall, Dublin 11, D11 P992, Ireland",53.386575,-6.2727556,Dublin City
2017,30/03/2017,420000,Second-Hand,,"154 Sandyford Rd, Balally, Dublin, Ireland",53.2796358,-6.2318397,DLR
2016,18/02/2016,510000,Second-Hand,greater than 125 sq metres,"Castleknock Rd, Dublin, Ireland",53.3709359,-6.340657,Fingal
2014,13/06/2014,453000,Second-Hand,,"10 Ashton Grove, Ballyroan, Dublin 16, D16 YF84, Ireland",53.285838,-6.3074937,South Dublin
2012,15/11/2012,240000,Second-Hand,,"Southfield, S Circular Rd, Merchants Quay, Dublin 8, Ireland",53.3327091,-6.2864656,Dublin City
2012,04/07/2012,164000,Second-Hand,,"7 Patrick Doyle Rd, Windy Arbour, Dublin 14, D14 RP27, Ireland",53.3047898,-6.248928,DLR
2017,23/01/2017,235000,Second-Hand,,"31 Caledon Rd, East Wall, Dublin 3, D03 VK80, Ireland",53.3532181,-6.2329767,Dublin City
2015,03/02/2015,150000,Second-Hand,,"13 Hyacinth St, North Strand, Dublin 3, D03 HP11, Ireland",53.3559843,-6.242264,Dublin City
2012,10/10/2012,335000,Second-Hand,,"15 Priory Way, Manor Grove, Dublin 12, D12 TP38, Ireland",53.3094047,-6.3128458,South Dublin
2017,14/06/2017,600000,Second-Hand,,"Apartment 12, Garthy Wood, Knocklyon Rd, Schollarstown, Dublin 16, Ireland",53.2819294,-6.3180174,South Dublin
2015,31/07/2015,660000,Second-Hand,,"90 Lucan Heights, Esker North, Lucan, Co. Dublin, K78 A0P9, Ireland",53.3572607,-6.4371574,South Dublin
2016,05/09/2016,147000,Second-Hand,,"74 West Rd, East Wall, Dublin 3, D03 A3Y9, Ireland",53.3544504,-6.2387474,Dublin City
2015,10/09/2015,250000,Second-Hand,,"Beaupark Downs, Monkstown Valley, Montpelier, Monkstown, Co. Dublin, Ireland",53.2938232,-6.1596815,DLR
2014,19/05/2014,180000,Second-Hand,,"Mitchelstown House, Kilshane Rd, Finglas West, Dublin 11, Ireland",53.4137452,-6.344746,Fingal
2012,04/04/2012,150000,Second-Hand,,"10 Barnwell Way, Hansfield, Dublin 15, D15 PNT3, Ireland",53.3909017,-6.441585,Fingal
2014,22/01/2014,910000,Second-Hand,,"Capri, ÃƒÂrd Mhuire Park, Scalpwilliam, Killiney, Co. Dublin, Ireland",53.2713428,-6.1151043,DLR
2013,22/10/2013,445000,Second-Hand,,"Minnowbrook, Terenure Rd W, Terenure, Dublin 6W, Co. Dublin, Ireland",53.3095216,-6.287343,Dublin City
2013,24/04/2013,100000,Second-Hand,,"7 Belgard Cl, Garranswood, Dublin 24, D24 Y5WD, Ireland",53.3017746,-6.3739949,South Dublin
2015,29/06/2015,186000,Second-Hand,,"4 Dun Emer Green, Lusk, Co. Dublin, K45 WF54, Ireland",53.5255425,-6.1758414,Fingal
2015,19/05/2015,650000,Second-Hand,,"13 Eustace St, Dublin 2, D02 VH42, Ireland",53.3451854,-6.2650178,Dublin City
2013,05/04/2013,185000,Second-Hand,,"22 Cedarwood Ave, Finglas East, Dublin 11, D11 RX44, Ireland",53.3951396,-6.2865944,Dublin City
2017,03/03/2017,422908,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"Scholarstown Rd, Ballyroan, Dublin, Ireland",53.2793586,-6.3073067,South Dublin
2013,26/07/2013,239647,Second-Hand,greater than 125 sq metres,"Clonkeen Lawn, BÃƒÂ³thar Chluain Chaoin, Deansgrange, Blackrock, Co. Dublin, Ireland",53.2679864,-6.1583456,DLR
2014,09/12/2014,1050000,Second-Hand,,"72 Kenilworth Square E, Dublin 6, D06 A025, Ireland",53.318,-6.2742382,Dublin City
2016,14/06/2016,420000,Second-Hand,greater than 125 sq metres,"54 Granitefield, DÃƒÂºn Laoghaire, Dublin, A96 P2F5, Ireland",53.2684897,-6.1414981,DLR
2015,19/10/2015,240000,Second-Hand,,"58 The Rectory, Sandyford, Dublin, Ireland",53.2554533,-6.2186617,DLR
2014,16/12/2014,612500,Second-Hand,,"18 Oakley Rd, Dublin 6, D06 F602, Ireland",53.3225523,-6.2567136,Dublin City
2012,29/06/2012,155000,Second-Hand,,"Killester, Co. Dublin, Ireland",53.3715595,-6.2026242,Dublin City
2015,02/09/2015,345000,Second-Hand,,"Sloperton, Dublin, Ireland",53.2935118,-6.146466,DLR
2017,06/03/2017,269000,Second-Hand,,"99 Lohunda Park, Clonsilla, Dublin 15, D15 XNH1, Ireland",53.3881248,-6.4128784,Fingal
2015,23/04/2015,280000,Second-Hand,,"10A Newtown Park, Tallaght, Dublin 24, D24 F9F7, Ireland",53.2872776,-6.3503023,South Dublin
2012,11/07/2012,52250,Second-Hand,,"14 Ballygall Parade, Finglas East, Dublin 11, D11 T0V9, Ireland",53.3856674,-6.2897215,Dublin City
2015,13/02/2015,677000,Second-Hand,,"2 Fortfield Ave, Terenure, Dublin 6W, Co. Dublin, D6W F792, Ireland",53.3027885,-6.3031135,South Dublin
2013,15/01/2013,34816,Second-Hand,greater than or equal to 38 sq metres and less than 125 sq metres,"15, Cruise Park Square, Cruise Park Dr, Tyrrelstown, Dublin 15, Ireland",53.4185054,-6.3945234,Fingal
2012,19/04/2012,310000,Second-Hand,,"1 Devon Cl, Deansgrange, Blackrock, Co. Dublin, A94 K6P4, Ireland",53.2807019,-6.160273,DLR
2015,11/09/2015,145000,Second-Hand,,"109 Mellowes Rd, Finglas West, Dublin 11, D11 T2W9, Ireland",53.3904097,-6.3142892,Dublin City
2015,25/09/2015,290000,Second-Hand,,"25, The Anchorage, Coast Rd, Robswalls, Malahide, Co. Dublin, Ireland",53.4486436,-6.1389557,Fingal
2016,27/10/2016,130000,Second-Hand,,"6 Pine Grove Park, Glebe, Swords, Co. Dublin, K67 Y8X9, Ireland",53.4654822,-6.2334825,Fingal
2015,25/05/2015,341000,Second-Hand,,"5 Rathlyon Park, Ballycullen, Dublin 24, D24 YEV7, Ireland",53.2738811,-6.3325058,South Dublin
2016,27/05/2016,12500,Second-Hand,,"17 Eden Park Rd, Kilmacud, Dublin 14, D14 PK63, Ireland",53.2889236,-6.2291865,DLR
2014,21/07/2014,295000,Second-Hand,,"Monkstown Farm, Dublin, Ireland",53.2862539,-6.155618,DLR
2016,08/07/2016,450000,Second-Hand,,"6 Clarinda Manor, DÃƒÂºn Laoghaire, Dublin, A96 A2F4, Ireland",53.2875404,-6.1331224,DLR
2013,14/03/2013,323500,Second-Hand,,"173 Ashbrook, Clontarf, Dublin, Ireland",53.3693769,-6.212378,Dublin City
2015,11/02/2015,120000,Second-Hand,,"6 Gleann Ribh, Lusk, Co. Dublin, Ireland",53.523466,-6.1665907,Fingal
2017,10/01/2017,235000,Second-Hand,,"15 Bealing Cres, Bealing Village, Dublin 15, D15 R7F8, Ireland",53.4180177,-6.3900809,Fingal
2012,31/10/2012,366000,Second-Hand,,"41 Seapark Dr, Clontarf East, Dublin 3, D03 Y7P4, Ireland",53.3622934,-6.186327,Dublin City
2012,14/11/2012,130000,Second-Hand,,"6 Clonmore Rd, Ballybough, Dublin 3, D03 P206, Ireland",53.3583439,-6.245672,Dublin City
2015,29/04/2015,132500,Second-Hand,,"66 Bremore Pastures Way, Clogheder, Balbriggan, Co. Dublin, Ireland",53.611827,-6.2099149,Fingal
2014,02/12/2014,217500,Second-Hand,,"80 East Rd, East Wall, Dublin 3, D03 YY92, Ireland",53.3530283,-6.2318274,Dublin City
2016,30/06/2016,1685000,Second-Hand,,"50 Grosvenor Rd, Dublin 6, D06 EY05, Ireland",53.3185184,-6.2716728,Dublin City
2013,25/07/2013,145000,Second-Hand,,"32 Glendun Rd, Whitehall, Dublin 9, D09 DR67, Ireland",53.3865492,-6.2490428,Dublin City
2016,30/09/2016,220000,Second-Hand,,"27 Annaly Cl, Hansfield, Dublin, Ireland",53.391932,-6.4357603,Fingal
2014,07/08/2014,225000,Second-Hand,,"11, Asgard Apartments, Balscadden Rd, Howth, Dublin, Ireland",53.3874454,-6.0630905,Fingal
2012,16/05/2012,250000,Second-Hand,greater than 125 sq metres,"193 Carlton Ct, Miltonsfields, Swords, Co. Dublin, Ireland",53.4510598,-6.2244153,Fingal
2015,08/06/2015,285000,Second-Hand,,"21 Harold's Cross Rd, Harold's Cross, Dublin 6W, Co. Dublin, D6W FT21, Ireland",53.3287901,-6.2759166,Dublin City
2014,29/07/2014,135000,Second-Hand,,"53, 5 Prospect Rd, Glasnevin, Dublin, Ireland",53.3652185,-6.272027,Dublin City
2013,02/07/2013,232023,Second-Hand,,"8 Eden Terrace, Glenageary, Dublin, A96 KC83, Ireland",53.2855448,-6.1259507,DLR
