year,sale_date,price,description_of_property,property_size_description,formatted_address,latitude,longitude,geo_county
2017,19/05/2017,550661,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Hersil Wood, Dublin 16, Knocklyon Rd, Knocklyon, Co. Dublin, Ireland",53.2882652,-6.3103416,South Dublin
2015,08/05/2015,370000,New,,"Wyckham Point, Wyckham Way, Balally, Dublin 16, D16 P640, Ireland",53.2804439,-6.2433444,DLR
2013,26/05/2013,650000,New,,"27 Ashdale Rd, Terenure, Dublin 6W, Co. Dublin, D6W A365, Ireland",53.313802,-6.2856107,Dublin City
2015,12/06/2015,117794,New,,"4 Wheatfields Cres, Collinstown, Dublin 22, D22 AE19, Ireland",53.3425443,-6.3920481,South Dublin
2015,20/08/2015,265751,New,,"21 Findlater St, Sandycove, Dublin, A96 VX68, Ireland",53.2854514,-6.1271001,DLR
2015,18/09/2015,370100,New,greater than 125 sq metres,"Stepaside, Co. Dublin, Ireland",53.2530164,-6.2143331,DLR
2016,28/10/2016,264317,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Belltree Avenue, Donaghmede, Dublin, Ireland",53.4065193,-6.1564006,Dublin City
2015,15/04/2015,268329,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Stillorgan Rd, Dublin, Ireland",53.29624,-6.2038961,DLR
2013,15/05/2013,295000,New,,"Marlay View, Ballinteer Ave, Ballinteer, Dublin 16, Ireland",53.2739248,-6.2587806,DLR
2015,31/07/2015,220000,New,,"Cumberland Row, Britain Pl, Rotunda, Dublin 1, Ireland",53.3530144,-6.2582724,Dublin City
2016,08/01/2016,175000,New,,"Priors Gate, Greenhills Rd Ext, Tallaght, Dublin 24, Ireland",53.2874624,-6.3563775,South Dublin
2012,06/06/2012,391500,New,,"256 Griffith Ave, Whitehall, Dublin, Ireland",53.3760536,-6.2512329,Dublin City
2012,29/11/2012,255000,New,,"62 Annadale Cres, Drumcondra, Dublin 9, Ireland",53.3715128,-6.2404956,Dublin City
2014,07/10/2014,288528,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Sandyford, Dublin, Ireland",53.2719967,-6.2207197,DLR
2014,22/12/2014,148750,New,,"Kill Ave, Dublin, Ireland",53.2818472,-6.1522481,DLR
2016,06/04/2016,280000,New,,"41 Tymon Cres, Oldbawn, Dublin 24, D24 V20T, Ireland",53.2776498,-6.3658232,South Dublin
2013,30/08/2013,260000,New,,"27 Springlawn Heights, Blanchardstown, Dublin 15, D15 DXN1, Ireland",53.3906549,-6.3826035,Fingal
2016,18/08/2016,476000,New,,"The Sweepstakes, Ballsbridge Park, Merrion Rd, Dublin 4, Ireland",53.3315191,-6.2282866,Dublin City
2015,11/08/2015,80000,New,,"306A Kimmage Rd Lower, Kimmage, Dublin 6W, Co. Dublin, D6W PP82, Ireland",53.3147962,-6.295722,Dublin City
2015,14/04/2015,265000,New,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2013,05/12/2013,220000,New,,"73 Brian Ave, Clontarf West, Dublin 3, D03 W5P2, Ireland",53.3695234,-6.2338782,Dublin City
2015,03/09/2015,270000,New,,"7 The Park, Pheasant Run, Clonee, Co. Dublin, D15 A72P, Ireland",53.4053088,-6.4189723,Fingal
2016,29/07/2016,315000,New,,"21 Shantalla Ave, Beaumont, Dublin 9, D09 AH34, Ireland",53.3888161,-6.2369567,Dublin City
2012,13/03/2012,165000,New,,"23 Ashfield Way, Tankardstown, Balbriggan, Co. Dublin, K32 W020, Ireland",53.6137088,-6.1960783,Fingal
2013,11/12/2013,281000,New,,"3 Sycamore Dr, Garranswood, Dublin 24, D24 ARW8, Ireland",53.3052358,-6.3655276,South Dublin
2013,20/08/2013,220000,New,,"16, Saint Lawrence Quay, Harbour Rd, Howth, Dublin, Ireland",53.3876763,-6.0682486,Fingal
2015,25/09/2015,1435000,New,,"6 Dartry Park, Dartry, Dublin 6, D06 X967, Ireland",53.3102442,-6.2601863,Dublin City
2013,25/11/2013,220000,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2014,19/12/2014,225000,New,,"2 Thornleigh Pl, Thornleigh, Swords, Co. Dublin, K67 D580, Ireland",53.4716648,-6.2309716,Fingal
2015,19/05/2015,226000,New,,"Blessington Rd, Tallaght, Dublin, Ireland",53.2894784,-6.3658966,South Dublin
2012,30/08/2012,156829,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Cedar Pl, Ridgewood, Swords, Co. Dublin, Ireland",53.4481791,-6.2449745,Fingal
2013,16/08/2013,170000,New,,"16 St Donagh's Park, Donaghmede, Dublin 13, D13 Y0H9, Ireland",53.3908629,-6.1580914,Dublin City
2013,04/10/2013,118000,New,,"5 Station Rd, Lough Common, Lusk, Co. Dublin, Ireland",53.5248426,-6.1629499,Fingal
2013,06/09/2013,655000,New,,"453 Strand Rd, Carrickhill, Portmarnock, Co. Dublin, D13 HX23, Ireland",53.4306309,-6.1267629,Fingal
2015,12/08/2015,145000,New,,"19 Arbour Pl, Arbour Hill, Dublin 7, D07 XF7K, Ireland",53.3501028,-6.2834911,Dublin City
2015,13/10/2015,310000,New,,"13 Beaverstown Rd, Lambourne Park, Ballisk Common, Donabate, Co. Dublin, K36 Y206, Ireland",53.4931285,-6.1463094,Fingal
2012,20/07/2012,135000,New,,"25 Ladycove, Rush Demesne, Rush, Co. Dublin, Ireland",53.5314353,-6.0921713,Fingal
2014,28/10/2014,222500,New,,"Harmac Court, Brighton Ave, Terenure, Dublin 6, Ireland",53.3167038,-6.2790636,Dublin City
2016,28/10/2016,235000,New,,"36 Castle Dr, Swords Demesne, Swords, Co. Dublin, K67 A375, Ireland",53.4568408,-6.2164884,Fingal
2016,25/10/2016,246696,New,greater than or equal to 38 sq metres and less than 125 sq metres,"15 Deerpark Pl, Kiltipper, Dublin 24, Ireland",53.2692489,-6.3752745,South Dublin
2015,17/12/2015,86000,New,,"Apartment 10, The Laurels, Harbour Rd, Balbriggan, Co. Dublin, Ireland",53.6106714,-6.1793539,Fingal
2015,27/11/2015,242000,New,,"29 Glenview Park, Tallaght, Dublin 24, D24 T4AT, Ireland",53.2889353,-6.3454487,South Dublin
2013,09/05/2013,109855,New,greater than or equal to 38 sq metres and less than 125 sq metres,"32 Stratton Walk, Finnstown, Lucan, Co. Dublin, Ireland",53.3381813,-6.4634868,South Dublin
2014,02/12/2014,355000,New,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2015,09/02/2015,262000,New,,"Apartment 4, Churchview, Glenalbyn Rd, Stillorgan, Dublin, Ireland",53.2865299,-6.1949296,DLR
2015,18/12/2015,275000,New,,"Apartment 14 The Hibernian, The Hibernian, The Gasworks, S Lotts Rd, Dublin 4, Ireland",53.3391022,-6.2356174,Dublin City
2016,15/02/2016,176666,New,,"The Steeples, St Laurence's Rd, Chapelizod, Dublin 20, Ireland",53.3429203,-6.3394672,Dublin City
2017,13/02/2017,191000,New,,"60 Drumfinn Ave, Drumfinn, Dublin 10, D10 A099, Ireland",53.3449883,-6.3634089,Dublin City
2014,06/11/2014,250000,New,,"2 Brookvale, Esker North, Lucan, Co. Dublin, K78 FW42, Ireland",53.3563778,-6.4461474,South Dublin
2015,04/02/2015,131835,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Ashtown, Dublin, Ireland",53.3678093,-6.3181386,Dublin City
2017,23/03/2017,875000,New,,"21 Riverside Dr, Newtown Little, Dublin, Ireland",53.3015763,-6.2684677,DLR
2015,18/03/2015,207500,New,,"13 Allendale Rise, Clonsilla, Dublin 15, D15 X6E8, Ireland",53.3928393,-6.4274443,Fingal
2015,22/07/2015,142500,New,,"14 Wellmount Green, Finglas West, Dublin 11, D11 C5R7, Ireland",53.385165,-6.3093521,Dublin City
2017,13/04/2017,308370,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Honeypark, DÃŒÂ¼n Laoghaire, Co. Dublin, Ireland",53.2804207,-6.143294,DLR
2013,20/12/2013,8000,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Apartment 57, Rosanule, Phoenix Park Ave, Phoenix Park Racecourse, Dublin 15, Ireland",53.3727265,-6.3393014,Fingal
2016,29/04/2016,790000,New,,"28 Avondale Ct, Rockfield, Blackrock, Co. Dublin, A94 A8X9, Ireland",53.2941735,-6.1759813,DLR
2016,29/07/2016,650000,New,greater than or equal to 38 sq metres and less than 125 sq metres,"6 Percy French Rd, Walkinstown, Dublin 12, D12 X2T2, Ireland",53.3189128,-6.3225559,Dublin City
2015,25/08/2015,145375,New,greater than or equal to 38 sq metres and less than 125 sq metres,"26 Slade Castle Ave, Moneyatta Commons, Co. Dublin, Ireland",53.2787163,-6.4458901,South Dublin
2013,26/08/2013,540000,New,,"27 Clonkeen Dr, Kill of the Grange, Dublin 18, D18 R9Y9, Ireland",53.2762919,-6.1642383,DLR
2015,07/08/2015,255000,New,,"44 North St, Townparks, Swords, Co. Dublin, Ireland",53.4615829,-6.2185017,Fingal
2015,06/11/2015,142000,New,,"Hazelhatch Rd, Ireland",53.3189915,-6.519806,South Dublin
2017,15/06/2017,895000,New,,"2 Roebuck Ave, Merrion, Dublin, Ireland",53.2994091,-6.2054494,DLR
2016,04/11/2016,345000,New,,"17 Beechfield Rd, Walkinstown, Dublin 12, D12 K7W2, Ireland",53.3163587,-6.3284329,South Dublin
2013,14/06/2013,725000,New,,"61 Blackheath Park, Clontarf East, Dublin 3, D03 RW73, Ireland",53.3660341,-6.1990987,Dublin City
2016,14/10/2016,235000,New,,"4 Faiche Bhaile BhailcÃƒÂ­n, Baile BhailcÃƒÂ­n, Dublin 12, D12 X3NE, Ireland",53.3217471,-6.3356296,Dublin City
2016,18/05/2016,240000,New,greater than or equal to 38 sq metres and less than 125 sq metres,"36 Castlegrange Ave, Castaheany, Dublin, Ireland",53.3993558,-6.4301994,Fingal
2016,22/02/2016,170000,New,,"Kenilworth Manor, BÃƒÂ³thar Chrois Araild, Harold's Cross, Dublin 6W, Co. Dublin, Ireland",53.3176282,-6.2809057,Dublin City
2012,25/07/2012,330000,New,,"21 Glandore Park, DÃƒÂºn Laoghaire, Dublin, A96 XY46, Ireland",53.2872648,-6.1485067,DLR
2014,22/12/2014,247319,New,,"11 Brookside Gardens, Rush, Co. Dublin, K56 TY20, Ireland",53.5230892,-6.1037471,Fingal
2015,01/12/2015,188500,New,,"Apartment 1, Goldstone Court, Clogher Rd, Crumlin, Dublin 12, Ireland",53.3265533,-6.291115,Dublin City
2015,14/01/2015,620000,New,,"68 Riverside Dr, Rathfarnham, Dublin 14, D14 AY92, Ireland",53.2993316,-6.2694008,DLR
2013,18/02/2013,323750,New,,"145 Griffith Ave, Whitehall, Dublin, Ireland",53.3752597,-6.248295,Dublin City
2016,11/02/2016,240000,New,,"Grace Park Rd, Whitehall, Dublin 9, Ireland",53.3760309,-6.244823,Dublin City
2016,12/08/2016,316000,New,,"31 Conquer Hill Rd, Clontarf East, Dublin 3, D03 T6E5, Ireland",53.3602122,-6.1902762,Dublin City
2013,22/07/2013,101321,New,greater than or equal to 38 sq metres and less than 125 sq metres,"7 Chapel Cres, Riverston Abbey, Dublin 7, D07 ED32, Ireland",53.3726866,-6.3108892,Dublin City
2014,09/05/2014,125000,New,,"The Printworks, Essex St E, Dublin 2, Ireland",53.3453718,-6.2645577,Dublin City
2014,24/10/2014,192000,New,,"8 Northway Estate, Finglas West, Dublin 11, D11 DR53, Ireland",53.399288,-6.3121977,Dublin City
2013,23/12/2013,190000,New,,"6 Westpark Dr, Ballygall, Dublin 11, D11 YC3R, Ireland",53.3811342,-6.2751192,Dublin City
2015,18/12/2015,223000,New,,"N Great George's St, Rotunda, Dublin, Co. Dublin, Ireland",53.3547123,-6.2610291,Dublin City
2013,22/07/2013,265000,New,,"Donore Ave, Dublin, Co. Dublin, Ireland",53.3336364,-6.2830619,Dublin City
2014,28/08/2014,1145000,New,,"49 St Helen's Rd, Merrion, Dublin, Ireland",53.3080942,-6.2013945,DLR
2016,13/01/2016,528634,New,greater than 125 sq metres,"Grange Manor, Harold's Grange Rd, Rathfarnham, Dublin 16, Ireland",53.2681228,-6.2595665,DLR
2015,04/02/2015,131835,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Ashtown, Dublin, Ireland",53.3678093,-6.3181386,Dublin City
2016,16/09/2016,245000,New,,"86 Mourne Rd, Crumlin, Dublin 12, D12 VH99, Ireland",53.3293386,-6.3268551,Dublin City
2013,30/12/2013,100000,New,,"McKee Ave, Finglas North, Dublin, Ireland",53.3937668,-6.3008925,Dublin City
2016,17/02/2016,275000,New,,"33 Shanliss Park, Whitehall, Dublin 9, D09 A038, Ireland",53.3906711,-6.2491034,Dublin City
2013,18/07/2013,515000,New,,"7 Harold's Cross Rd, Harold's Cross, Dublin 6W, Co. Dublin, D6W YH68, Ireland",53.3293536,-6.2754129,Dublin City
2017,20/06/2017,335000,New,,"Apartment 8, Temple Hall, Milltown Ave, Mount St Annes, Dublin 6, Ireland",53.312273,-6.2491832,Dublin City
2014,09/12/2014,246000,New,,"5 The Avenue, Melrose Park, Swords, Co. Dublin, K67 WV38, Ireland",53.4458601,-6.2060835,Fingal
2014,05/02/2014,222000,New,,"Stradbrook Rd, Blackrock, Co. Dublin, Ireland",53.290261,-6.1656436,DLR
2015,06/02/2015,165000,New,,"3 Windmill Way, Garristown, Co. Dublin, A42 N821, Ireland",53.5640899,-6.3851295,Fingal
2016,20/07/2016,400000,New,,"Spencer Dock, North Dock, Dublin, Ireland",53.3500825,-6.2386855,Dublin City
2014,05/12/2014,218465,New,greater than or equal to 38 sq metres and less than 125 sq metres,"59 The Paddocks View, Adamstown, Lucan, Co. Dublin, Ireland",53.3488346,-6.4639266,South Dublin
2017,22/06/2017,445000,New,,"9 Westbury Dr, Westbury Court, Lucan, Co. Dublin, K78 N9F6, Ireland",53.3463984,-6.4521547,South Dublin
2015,08/12/2015,2699000,New,,"Hawk Cliff, Vico Rd, Dalkey, Killiney, Co. Dublin, Ireland",53.2697547,-6.0983209,DLR
2015,21/04/2015,350000,New,,"2 Offington Ct, Howth Demesne, Dublin 13, D13 N2K5, Ireland",53.3827756,-6.0965785,Fingal
2017,03/03/2017,330396,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Honeypark, DÃŒÂ¼n Laoghaire, Co. Dublin, Ireland",53.2804207,-6.143294,DLR
2014,07/10/2014,210925,New,greater than or equal to 38 sq metres and less than 125 sq metres,"601, The Cubes Offices Beacon South Quarter, Sandyford, Dublin 18, Ireland",53.2775885,-6.2155982,DLR
2017,13/04/2017,427313,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Scholarstown Rd, Ballyroan, Dublin, Ireland",53.2793586,-6.3073067,South Dublin
2017,12/04/2017,250000,New,,"41 Balruddery Wood, Rosepark, Balrothery, Co. Dublin, K32 R230, Ireland",53.5827601,-6.1861292,Fingal
2016,17/08/2016,431514,New,greater than or equal to 38 sq metres and less than 125 sq metres,"33 Castleknock Way, Carpenterstown, Dublin 15, D15 HX24, Ireland",53.3758112,-6.3769491,Fingal
2014,22/12/2014,360000,New,,"1, 59 Blessington St, Inns Quay, Dublin 7, D07 W425, Ireland",53.3565049,-6.2676608,Dublin City
2015,21/05/2015,310000,New,,"30 Shandon Cres, Phibsborough, Dublin 7, D07 F5X6, Ireland",53.3649148,-6.2807456,Dublin City
2016,02/08/2016,665000,New,,"18 Tritonville Ave, Dublin 4, D04 K259, Ireland",53.3365966,-6.2192956,Dublin City
2014,07/10/2014,278828,New,greater than or equal to 38 sq metres and less than 125 sq metres,"408, The Cubes Offices Beacon South Quarter, Sandyford, Dublin 18, Ireland",53.2775885,-6.2155982,DLR
2014,09/12/2014,87669,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Portland St N, Ballybough, Dublin, Ireland",53.3596158,-6.2562152,Dublin City
2017,30/01/2017,1150000,New,,"3 Newbridge Dr, Dublin 4, D04 YX08, Ireland",53.3351752,-6.2228945,Dublin City
2016,09/08/2016,290000,New,,"225 Grace Park Heights, Clontarf, Dublin 9, D09 V9K6, Ireland",53.3778098,-6.2356595,Dublin City
2016,02/12/2016,242290,New,greater than or equal to 38 sq metres and less than 125 sq metres,"15 Deerpark Pl, Kiltipper, Dublin 24, Ireland",53.2692489,-6.3752745,South Dublin
2015,30/01/2015,290000,New,,"22 The Paddocks Cres, Adamstown, Lucan, Co. Dublin, K78 VH74, Ireland",53.3481286,-6.4607542,South Dublin
2012,15/02/2012,543500,New,,"12 Stillorgan Park, Stillorgan, Dublin, A94 XV26, Ireland",53.2895193,-6.1830434,DLR
2014,03/10/2014,163683,New,,"Portland St N, Ballybough, Dublin, Ireland",53.3596158,-6.2562152,Dublin City
2016,15/07/2016,3075000,New,,"1 Richview Park, Dublin 6, Ireland",53.3122886,-6.2549991,Dublin City
2013,12/08/2013,215859,New,greater than 125 sq metres,"Newcastle, Co. Dublin, Ireland",53.2998135,-6.5010237,South Dublin
2016,19/09/2016,708000,New,,"28 Castle Grove, Clontarf East, Dublin 3, D03 PW57, Ireland",53.3692546,-6.2062848,Dublin City
2017,17/02/2017,165099,New,,"38 Manor Rd, Redcowfarm, Dublin 20, D20 WD25, Ireland",53.3514564,-6.368503,South Dublin
2014,30/05/2014,260000,New,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2017,28/02/2017,176000,New,,"Trimleston, Bremore, Balbriggan, Co. Dublin, Ireland",53.6143957,-6.2067527,Fingal
2015,06/03/2015,274950,New,,"30 Corke Abbey, Cork Great, Bray, Co. Dublin, A98 PC43, Ireland",53.2102104,-6.1141455,DLR
2014,25/06/2014,235272,New,,"Templeogue Rd, Bushy Park House, Templeogue, Dublin 6W, Co. Dublin, Ireland",53.30517,-6.29182,Dublin City
2017,20/02/2017,255000,New,,"33 Liffey Ave, Liffey Valley Park, Lucan, Co. Dublin, K78 XK22, Ireland",53.3504853,-6.4149738,South Dublin
2014,25/04/2014,472000,New,,"2 Wigan Rd, Drumcondra, Dublin, Ireland",53.3636178,-6.2672048,Dublin City
2016,19/09/2016,315000,New,,"25 Beechfield Heights, Castaheany, Clonee, Co. Dublin, D15 X6R7, Ireland",53.4010573,-6.4384395,Fingal
2015,04/02/2015,136240,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Ashtown, Dublin, Ireland",53.3678093,-6.3181386,Dublin City
2015,21/12/2015,330000,New,,"2 The Walk, Skerries Rock Estate, Skerries, Co. Dublin, K34 HW42, Ireland",53.5784724,-6.1207864,Fingal
2017,31/03/2017,582000,New,,"33 Dollymount Park, Clontarf East, Dublin 3, D03 P984, Ireland",53.3640551,-6.181344,Dublin City
2016,02/12/2016,720000,New,,"Stanford, Harlech Grove, Ardilea, Dublin 14, Ireland",53.3003154,-6.2280041,DLR
2015,09/12/2015,445000,New,,"27 Castlebrook, Dundrum, Dublin, Ireland",53.2857593,-6.2441381,DLR
2015,06/11/2015,300735,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Blanchardstown, Dublin, Ireland",53.3825381,-6.3644424,Fingal
2016,27/07/2016,322000,New,,"S Lotts Rd, Dublin 4, DUBLIN 4, Ireland",53.340803,-6.2311037,Dublin City
2014,25/06/2014,179598,New,,"Ballyboden Rd, Rathfarnham, Dublin, Ireland",53.2924833,-6.2885896,South Dublin
2013,12/06/2013,351000,New,,"16 Glenbourne Grove, Leopardstown Valley, Dublin 18, D18 T9H2, Ireland",53.2607968,-6.1970146,DLR
2015,21/01/2015,765000,New,,"13 Eglinton Terrace, Dublin 4, D04 F7K2, Ireland",53.3224339,-6.2347683,Dublin City
2014,24/02/2014,245000,New,,"43 Kenure Park, Rush, Co. Dublin, K56 PY77, Ireland",53.5271557,-6.0970692,Fingal
2017,10/05/2017,283000,New,,"62 Lismore Rd, Kimmage, Dublin 12, D12 V9P2, Ireland",53.3220139,-6.2978105,Dublin City
2014,03/10/2014,163683,New,,"Portland St N, Ballybough, Dublin, Ireland",53.3596158,-6.2562152,Dublin City
2015,22/09/2015,585000,New,,"79 Barclay Ct, Blackrock, Co. Dublin, A94 E8P7, Ireland",53.2984308,-6.1763722,DLR
2016,10/02/2016,435000,New,,"2 Village Gate, Dalkey, Co. Dublin, A96 YE89, Ireland",53.2755993,-6.1075304,DLR
2013,26/04/2013,280000,New,,"57 College Gate, Carpenterstown, Dublin 15, D15 XVC2, Ireland",53.374345,-6.3748633,Fingal
2014,19/11/2014,325000,New,,"12 Stoneview Pl, DÃƒÂºn Laoghaire, Dublin, A96 YE24, Ireland",53.2903435,-6.130589,DLR
2014,25/09/2014,135000,New,,"8 Broadstone Ave, Phibsborough, Dublin 7, D07 X3D0, Ireland",53.35613,-6.2730276,Dublin City
2014,26/05/2014,110000,New,,"5 Cloonmore Grove, Jobstown, Dublin 24, D24 K6RE, Ireland",53.2796096,-6.4010961,South Dublin
2013,22/08/2013,630000,New,,"8 Peck's Ln, Castleknock, Dublin 15, D15 ED32, Ireland",53.3738859,-6.3558648,Fingal
2017,10/05/2017,418502,New,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Castleknock Ave, Blanchardstown, Dublin 15, D15 K283, Ireland",53.37882,-6.3713593,Fingal
2013,20/11/2013,1111490,New,,"Donnybrook, Co. Dublin, Ireland",53.3192586,-6.2320169,Dublin City
2014,03/07/2014,326000,New,,"38 Lorcan Ave, Whitehall, Dublin 9, D09 WY64, Ireland",53.3904239,-6.2381027,Dublin City
2016,11/11/2016,320000,New,,"43 Shanliss Way, Santry, Dublin 9, D09 DK22, Ireland",53.3958566,-6.2530998,Dublin City
2015,13/07/2015,718070,New,greater than 125 sq metres,"Sutton, Co. Dublin, Ireland",53.3895166,-6.1103064,Fingal
2014,03/11/2014,180000,New,,"41 Arklow St, Arbour Hill, Dublin 7, D07 W8C4, Ireland",53.3535717,-6.2917237,Dublin City
2012,05/03/2012,220264,New,greater than or equal to 38 sq metres and less than 125 sq metres,"257 Cruise Park Dr, Tyrrelstown, Dublin 15, D15 Y020, Ireland",53.4195825,-6.3942376,Fingal
2016,19/02/2016,320000,New,,"15 Parochial Ave, Baldoyle, Dublin 13, D13 N4A3, Ireland",53.3974313,-6.1273127,Fingal
2015,28/01/2015,252313,New,,"Sandyford, Dublin, Ireland",53.2719967,-6.2207197,DLR
2014,16/01/2014,53625,New,,"6 Mulroy Rd, Cabra West, Dublin 7, D07 AX84, Ireland",53.3676047,-6.2920936,Dublin City
2013,03/07/2013,162500,New,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2016,11/07/2016,242291,New,greater than or equal to 38 sq metres and less than 125 sq metres,"15 Deerpark Pl, Kiltipper, Dublin 24, Ireland",53.2692489,-6.3752745,South Dublin
2017,24/02/2017,212500,New,,"9, Saint Fintan's, North St, Townparks, Swords, Co. Dublin, Ireland",53.4637057,-6.2178598,Fingal
2016,29/06/2016,244933,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Carpenterstown Road, Carpenterstown, Castleknock, Co. Dublin, Ireland",53.372572,-6.3770713,Fingal
2012,15/06/2012,330000,New,,"26 Seapoint Ave, Seapoint, Blackrock, Co. Dublin, A94 A0D6, Ireland",53.298698,-6.1678492,DLR
2016,19/04/2016,1132500,New,,"3 Deerpark Cl, Ashtown, Dublin 15, D15 RHW4, Ireland",53.3728747,-6.3497993,Fingal
2015,20/01/2015,392000,New,,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2012,19/11/2012,207048,New,greater than or equal to 38 sq metres and less than 125 sq metres,"1 Stocking Well Row, Stocking Wood Hall, Rathfarnham, Dublin 16, D16 T296, Ireland",53.2721683,-6.3189741,South Dublin
2015,12/06/2015,6000,New,,"1 Pembroke Park, Dublin 4, D04 HD74, Ireland",53.3275537,-6.2415356,Dublin City
2015,19/02/2015,1280000,New,,"Stillorgan Rd, Blackrock, Co. Dublin, Ireland",53.2966812,-6.2039626,DLR
2017,07/04/2017,217326,New,greater than or equal to 38 sq metres and less than 125 sq metres,"33 Glenageary Rd Upper, Honeypark, Dublin, Ireland",53.2827569,-6.141109,DLR
2015,24/12/2015,515000,New,,"1 Woodstown Park, Ballycullen, Dublin 16, D16 N7X6, Ireland",53.274486,-6.3277698,South Dublin
2015,19/03/2015,255000,New,greater than or equal to 38 sq metres and less than 125 sq metres,"147 Hampton Wood Ave, Hampton Wood, Dublin 11, Ireland",53.4051003,-6.2850292,Dublin City
2017,20/02/2017,248000,New,,"29 Clancy Ave, Finglas East, Dublin 11, D11 V2V8, Ireland",53.3932126,-6.2945999,Dublin City
2016,13/04/2016,320000,New,,"1A Riversdale Cres, Clondalkin, Dublin 22, D22 H6H0, Ireland",53.3252803,-6.3910549,South Dublin
2017,13/04/2017,308370,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Honeypark, DÃŒÂ¼n Laoghaire, Co. Dublin, Ireland",53.2804207,-6.143294,DLR
2014,25/07/2014,198000,New,,"31 Meath St, Merchants Quay, Dublin 8, D08 N5X8, Ireland",53.3408311,-6.2785858,Dublin City
2014,05/08/2014,199000,New,,"11 The View, Millbrook Lawns, Dublin 24, D24 EAH1, Ireland",53.2818838,-6.3504096,South Dublin
2012,12/10/2012,150000,New,,"Avondale Mews, Park Ave, Dublin 4, Ireland",53.3271556,-6.2150648,Dublin City
2015,06/08/2015,550000,New,,"37 Calderwood Ave, Clontarf, Dublin 9, D09 T8K6, Ireland",53.3764807,-6.2384269,Dublin City
2014,17/09/2014,426000,New,,"10 Goldsmith St, Phibsborough, Dublin 7, D07 P2X6, Ireland",53.3598721,-6.2709258,Dublin City
2013,16/12/2013,1300000,New,,"57A South Hill, Dartry, Dublin 6, D06 YK58, Ireland",53.3099032,-6.2566872,Dublin City
2016,30/03/2016,200000,New,,"12 Stradbrook Grove, Mountashton, Blackrock, Co. Dublin, A94 Y4A3, Ireland",53.290823,-6.1639266,DLR
2013,17/12/2013,127500,New,,"Apartment 31 The Elm, The Ash, Parkview, Belarmine, Dublin 18, Ireland",53.260054,-6.2223072,DLR
2012,05/03/2012,220264,New,greater than or equal to 38 sq metres and less than 125 sq metres,"4 Cruise Park Walk, Tyrrelstown, Dublin 15, D15 K5HV, Ireland",53.418965,-6.3924167,Fingal
2015,23/03/2015,74000,New,,"The Exchange, Belgard Square North, Cookstown, Dublin 24, Ireland",53.2899418,-6.3743677,South Dublin
2013,24/10/2013,1320000,New,,"6 Ardenza Terrace, Seapoint, Monkstown, Co. Dublin, A94 YD21, Ireland",53.2988648,-6.1662896,DLR
2015,03/02/2015,195000,New,,"9 Clonshaugh Green, Clonshagh, Dublin 17, D17 PH63, Ireland",53.4025016,-6.209056,Dublin City
2017,03/03/2017,242000,New,,"52 Hazelbury Park, Castaheany, Clonee, Co. Dublin, D15 N5Y6, Ireland",53.4000425,-6.4322845,Fingal
2015,26/06/2015,405286,New,greater than 125 sq metres,"Stepaside, Co. Dublin, Ireland",53.2530164,-6.2143331,DLR
2016,24/11/2016,150000,New,,"7 Smithfield, Arran Quay, Dublin, Ireland",53.3482415,-6.2779367,Dublin City
2012,28/09/2012,308370,New,greater than or equal to 38 sq metres and less than 125 sq metres,"Sandycove, Dublin, Ireland",53.285843,-6.1144403,DLR
2014,11/06/2014,280000,New,,"Winter Garden, Pearse St, Grand Canal Dock, Dublin 2, Ireland",53.3438923,-6.2439221,Dublin City
2015,15/04/2015,360000,New,,"12 Rockfield Ave, Dublin, Ireland",53.3086209,-6.3192273,South Dublin
2013,09/12/2013,833002,New,,"9 Richview Park, Dublin 6, D06 F436, Ireland",53.3126892,-6.2538931,Dublin City
2014,07/10/2014,288528,New,greater than or equal to 38 sq metres and less than 125 sq metres,"222, The Cubes Offices Beacon South Quarter, Sandyford, Dublin 18, Ireland",53.2775885,-6.2155982,DLR
