year,sale_date,price,description_of_property,property_size_description,formatted_address,latitude,longitude,geo_county
2016,01/12/2016,792951.54,N,greater than or equal to 38 sq metres and less than 125 sq metres,"Fernhill Cottage, Kilgobbin Ln, Sandyford, Dublin 18, Ireland",53.2566106,-6.2202724,Dn Laoghaire-Rathdown
2016,19/05/2016,260662.5,S,greater than or equal to 38 sq metres and less than 125 sq metres,"1 Fforster Dr, Ballydowd Manor, Lucan, Co. Dublin, K78 R224, Ireland",53.3501243,-6.4259693,South Dublin
2016,13/10/2016,250000,S,,"Gandon Court, Lower Main St, Esker North, Lucan, Co. Dublin, Ireland",53.3582171,-6.4473108,South Dublin
2016,10/11/2016,310000,S,,"1 Glasnamana Pl, Ballygall, Dublin 11, D11 C8N4, Ireland",53.3823672,-6.280273,Dublin City
2016,27/10/2016,545000,S,,"1 Gledswood Cl, Friarland, Dublin 14, D14 XD27, Ireland",53.3044033,-6.2372323,Dn Laoghaire-Rathdown
2016,16/08/2016,315000,S,,"1 Grange Park Green, Grange, Dublin 5, D05 A6N3, Ireland",53.3866349,-6.1653428,Dublin City
2016,26/07/2016,375000,S,greater than 125 sq metres,"Dublin City South, Lower Mount Street, Grand Canal Dock, Dublin, Co. Dublin, Ireland",53.3388135,-6.2438904,Dublin City
2016,24/08/2016,416000,S,,"1 Green Acre Ct, Ballyroan, Dublin 16, D16 XR58, Ireland",53.2889888,-6.3187765,South Dublin
2016,13/05/2016,225000,S,,"1 Greenmount Lawns, Terenure, Dublin 6, D06 R5H0, Ireland",53.3090666,-6.2810427,Dublin City
2016,08/12/2016,285000,S,,"Grove Court, Naas Rd, Inchicore, Dublin 12, Ireland",53.3296579,-6.3322498,Dublin City
2016,03/03/2016,550000,S,greater than or equal to 38 sq metres and less than 125 sq metres,"1 Brackenstown Rd, Swords Glebe, Swords, Co. Dublin, Ireland",53.4570062,-6.2239095,Fingal
2016,04/03/2016,196000,S,,"22, Harbour Court, George's Pl, Dún Laoghaire, Dublin, Ireland",53.2951756,-6.141188,Dn Laoghaire-Rathdown
2016,12/08/2016,255000,S,,"96 Harcourt Green, Charlemont Street, Ireland",53.3315886,-6.2606188,Dublin City
2016,02/08/2016,714000,S,,"Hazelhatch, Thormanby Rd, Howth, Dublin, Ireland",53.3809471,-6.0589669,Fingal
2016,14/09/2016,250000,N,,"1 Highfield Lawns, Miltonsfields, Swords, Co. Dublin, K67 CD51, Ireland",53.4540075,-6.2279986,Fingal
2016,30/08/2016,832500,N,,"South Hill Park, Booterstown Ave, Merrion, Mount Merrion, Co. Dublin, Ireland",53.2988026,-6.204168,Dn Laoghaire-Rathdown
2016,14/06/2016,355000,N,,"1 Hillcrest Cl, Lucan, Co. Dublin, K78 P8X5, Ireland",53.3523076,-6.4605627,South Dublin
2016,20/12/2016,440000,S,,"1 Hillsbrook Cres, Perrystown, Dublin 12, D12 H984, Ireland",53.3122991,-6.3186698,South Dublin
2016,07/11/2016,254000,S,,"1 Hoey Cl, Clongriffin, Dublin 13, D13 EE09, Ireland",53.3997624,-6.1536993,Dublin City
2016,18/01/2016,148000,S,,"1 Holywell Ln, Marshallstown, Swords, Co. Dublin, Ireland",53.4431181,-6.21154,Fingal
2016,20/06/2016,130000,S,,"1 Howth Terrace, Howth, Co. Dublin, D13 Y6P3, Ireland",53.3874091,-6.0686066,Fingal
2016,08/07/2016,566501,S,,"1 Hudson Rd, Glenageary, Dublin, A96 EH98, Ireland",53.2858749,-6.1235626,Dn Laoghaire-Rathdown
2016,22/04/2016,317000,S,,"1 Hunters Meadow, Hunters Wood, Dublin 24, D24 WY88, Ireland",53.2693075,-6.3285153,South Dublin
2016,25/04/2016,25963.96,S,,"1 Huntstown Rise, Huntstown, Dublin 15, D15 PN27, Ireland",53.4007025,-6.4054259,Fingal
2016,11/08/2016,198238,S,greater than or equal to 38 sq metres and less than 125 sq metres,"1 Hampton Gardens Ave, Clogheder, Balbriggan, Co. Dublin, K32 H974, Ireland",53.608802,-6.2020889,Fingal
2016,25/08/2016,290748.9,S,greater than 125 sq metres,"1 Hollystown Demesne, Hollystown, Dublin 15, D15 T2P7, Ireland",53.4332426,-6.378883,Fingal
2016,28/04/2016,317180.62,S,greater than 125 sq metres,"1 Hollystown Demesne, Hollystown, Dublin 15, D15 T2P7, Ireland",53.4332426,-6.378883,Fingal
2016,08/11/2016,507164,N,,"1 Inbhir Ide Dr, Yellow Walls, Malahide, Co. Dublin, K36 PX94, Ireland",53.4541144,-6.1706128,Fingal
2016,08/02/2016,281000,S,,"1 Infirmary Rd, N Circular Rd, Arran Quay, Dublin 7, D07 HN25, Ireland",53.351665,-6.297395,Dublin City
2016,06/09/2016,65000,S,,"1, Irvine Cottages, Irvine Terrace, East Wall, Dublin 3, Ireland",53.3514248,-6.2343683,Dublin City
2016,04/05/2016,775000,S,,"1 Navan Rd, Kempton Ave, Ashtown, Dublin 7, D07 X0P2, Ireland",53.3722467,-6.3277333,Dublin City
2016,15/07/2016,495000,S,,"Killiney Hill Cottages, Killiney Hill Rd, Scalpwilliam, Killiney, Co. Dublin, Ireland",53.2641472,-6.1148032,Dn Laoghaire-Rathdown
2016,07/10/2016,430000,S,,"Apartment 7, Kilmore, Monkstown Grove, Monkstown, Co. Dublin, Ireland",53.2858355,-6.1538262,Dn Laoghaire-Rathdown
2016,08/11/2016,477000,S,,"1 Kilvere Park, Cypress Downs, Dublin 6W, Co. Dublin, D6W V670, Ireland",53.2989267,-6.3138567,South Dublin
2016,08/09/2016,270000,S,,"Apartment 48, Kingston Hall, Harold's Grange Rd, Sandyford, Dublin 18, Ireland",53.2676542,-6.2537557,Dn Laoghaire-Rathdown
2016,10/06/2016,295000,S,,"1 Lambay View, Ballustree, Rush, Co. Dublin, K56 T381, Ireland",53.5347847,-6.0919638,Fingal
2016,14/04/2016,1450000,S,,"1, Landsdowne Terrace, Shelbourne Rd, Dublin 4, Ireland",53.3350731,-6.2326993,Dublin City
2016,07/07/2016,171806,S,greater than 125 sq metres,"Apartment 34, Larkspur Hall, Levmoss Park, The Gallops, Dublin 18, Ireland",53.2636894,-6.1978649,Dn Laoghaire-Rathdown
2016,26/04/2016,907500,N,,"1 Leeson Park, Dublin 6, D06 E896, Ireland",53.3263246,-6.2509309,Dublin City
2016,24/03/2016,640000,S,,"1 Leopardstown Park, Stillorgan, Dublin, A94 X995, Ireland",53.2783875,-6.1970552,Dn Laoghaire-Rathdown
2016,07/11/2016,278000,S,,"1 Liffey Vale, Liffey Valley Park, Lucan, Co. Dublin, K78 N291, Ireland",53.3495922,-6.4178283,South Dublin
2016,12/08/2016,152000,S,,"Apartment 4, Lissane House, Old Corduff Rd, Blanchardstown, Dublin 15, Ireland",53.393167,-6.3787331,Fingal
2016,03/10/2016,432500,S,,"1 Llewellyn Cl, Rathfarnham, Dublin 16, D16 FP82, Ireland",53.2823029,-6.2662306,Dn Laoghaire-Rathdown
2016,23/03/2016,160000,S,,"1 Lough Conn Ave, Drumfinn, Dublin 10, D10 W599, Ireland",53.3472702,-6.3575684,Dublin City
2016,27/04/2016,160000,S,,"1 Lurgan St, Smithfield, Dublin 7, D07 XN56, Ireland",53.3505599,-6.2719149,Dublin City
2016,27/04/2016,160000,S,,"1 Lurgan St, Smithfield, Dublin 7, D07 XN56, Ireland",53.3505599,-6.2719149,Dublin City
2016,07/09/2016,360000,S,,"1 Lurgan St, Smithfield, Dublin 7, D07 XN56, Ireland",53.3505599,-6.2719149,Dublin City
2016,07/09/2016,360000,S,,"1 Lurgan St, Smithfield, Dublin 7, D07 XN56, Ireland",53.3505599,-6.2719149,Dublin City
2016,26/07/2016,383260,S,greater than or equal to 38 sq metres and less than 125 sq metres,"Longview Ave, Oldtown, Co. Dublin, Ireland",53.4739449,-6.2397822,Fingal
2016,21/10/2016,330000,S,,"1 Magenta Hall, Whitehall, Dublin 9, D09 EK61, Ireland",53.3946579,-6.245097,Dublin City
2016,28/07/2016,140000,S,,"Fumbally Ln, Merchants Quay, Dublin 8, Ireland",53.3370308,-6.2729952,Dublin City
2016,12/07/2016,785000,S,,"1 Martello Terrace, Sandycove, Dublin, A96 XY75, Ireland",53.2891697,-6.1255548,Dn Laoghaire-Rathdown
2016,26/08/2016,240000,S,,"Meadow Court, Stepaside Park, Sandyford, Dublin 18, Ireland",53.2544613,-6.2086329,Dn Laoghaire-Rathdown
2016,12/01/2016,9000,S,,"1 Strand Rd, Dublin 4, D04 W9K6, Ireland",53.3322074,-6.2109313,Dublin City
2016,30/11/2016,240000,S,,"1 Millbrook Dr, Grange, Dublin 13, D13 YP21, Ireland",53.3914659,-6.1713954,Dublin City
2016,28/10/2016,475000,S,,"Millmount Terrace, Dundrum Rd, Windy Arbour, Dublin 14, Ireland",53.3042595,-6.2457741,Dn Laoghaire-Rathdown
2016,06/07/2016,180000,S,,"1 Monasterboice Rd, Crumlin, Dublin 12, D12 T8Y6, Ireland",53.3246494,-6.3060798,Dublin City
2016,23/09/2016,320000,S,,"Apartment 5, Monksfield Mews, Newtownpark Ave, Newpark, Blackrock, Co. Dublin, Ireland",53.2797631,-6.1844402,Dn Laoghaire-Rathdown
